LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,LGA_CODE,LGA_NAME
NSW2620,MIDDLE ARM,GAZETTED LOCALITY,2580,NSW,LGA13310,Goulburn Mulwaree (A)
NSW2621,MIDDLE BROOK,GAZETTED LOCALITY,2337,NSW,LGA17620,Upper Hunter Shire (A)
NSW2622,MIDDLE BROTHER,GAZETTED LOCALITY,2443,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW2623,MIDDLE COVE,GAZETTED LOCALITY,2068,NSW,LGA18250,Willoughby (C)
NSW2624,MIDDLE DURAL,GAZETTED LOCALITY,2158,NSW,LGA17420,The Hills Shire (A)
NSW2625,MIDDLE FALBROOK,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW2626,MIDDLE FLAT,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW2627,MIDDLE HARBOUR,GAZETTED LOCALITY,,NSW,LGA15350,Mosman (A)
NSW2628,MIDDLE POCKET,GAZETTED LOCALITY,2483,NSW,LGA11350,Byron (A)
NSW2629,MIDDLETON GRANGE,GAZETTED LOCALITY,2171,NSW,LGA14900,Liverpool (C)
NSW2630,MIDDLINGBANK,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW2631,MIDGINBIL,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW2632,MIHI,GAZETTED LOCALITY,2358,NSW,LGA17650,Uralla (A)
NSW2633,MILA,GAZETTED LOCALITY,2632,NSW,LGA17040,Snowy Monaro Regional (A)
NSW2634,MILBRODALE,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW2635,MILBRULONG,GAZETTED LOCALITY,2656,NSW,LGA14950,Lockhart (A)
NSW2636,MILKERS FLAT,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW2637,MILLAH MURRAH,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW2638,MILLBANK,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW2639,MILLER,GAZETTED LOCALITY,2168,NSW,LGA14900,Liverpool (C)
NSW2640,MILLERS FOREST,GAZETTED LOCALITY,2324,NSW,LGA15050,Maitland (C)
NSW2641,MILLERS POINT,GAZETTED LOCALITY,2000,NSW,LGA17200,Sydney (C)
NSW2642,MILLFIELD,GAZETTED LOCALITY,2325,NSW,LGA11720,Cessnock (C)
NSW2643,MILLIE,GAZETTED LOCALITY,2397,NSW,LGA15300,Moree Plains (A)
NSW2644,MILLINGANDI,GAZETTED LOCALITY,2549,NSW,LGA10550,Bega Valley (A)
NSW2645,MILLTHORPE,GAZETTED LOCALITY,2798,NSW,LGA10850,Blayney (A)
NSW2646,MILPARINKA,GAZETTED LOCALITY,2880,NSW,LGA19399,Unincorporated NSW
NSW2647,MILPERRA,GAZETTED LOCALITY,2214,NSW,LGA11570,Canterbury-Bankstown (A)
NSW2648,MILROY,GAZETTED LOCALITY,2380,NSW,LGA13550,Gunnedah (A)
NSW2649,MILROY,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW5114,MILSONS ARM,GAZETTED LOCALITY,2325,NSW,LGA11720,Cessnock (C)
NSW2650,MILSONS PASSAGE,GAZETTED LOCALITY,2083,NSW,LGA14000,Hornsby (A)
NSW2651,MILSONS POINT,GAZETTED LOCALITY,2061,NSW,LGA15950,North Sydney (A)
NSW2652,MILTON,GAZETTED LOCALITY,2538,NSW,LGA16950,Shoalhaven (C)
NSW2653,MILVALE,GAZETTED LOCALITY,2594,NSW,LGA13910,Hilltops (A)
NSW2654,MIMOSA,GAZETTED LOCALITY,2666,NSW,LGA17350,Temora (A)
NSW2655,MINCHINBURY,GAZETTED LOCALITY,2770,NSW,LGA10750,Blacktown (C)
NSW2656,MINDARIBBA,GAZETTED LOCALITY,2320,NSW,LGA15050,Maitland (C)
NSW5024,MINGOOLA,GAZETTED LOCALITY,4380,NSW,LGA17400,Tenterfield (A)
NSW2657,MINIMBAH,GAZETTED LOCALITY,2312,NSW,LGA15240,Mid-Coast (A)
NSW2658,MINJARY,GAZETTED LOCALITY,2720,NSW,LGA17080,Snowy Valleys (A)
NSW2659,MINMI,GAZETTED LOCALITY,2287,NSW,LGA15900,Newcastle (C)
NSW2660,MINNAMURRA,GAZETTED LOCALITY,2533,NSW,LGA14400,Kiama (A)
NSW2661,MINNIE WATER,GAZETTED LOCALITY,2462,NSW,LGA11730,Clarence Valley (A)
NSW2662,MINORE,GAZETTED LOCALITY,2830,NSW,LGA18230,Western Plains Regional (A)
NSW2663,MINTO,GAZETTED LOCALITY,2566,NSW,LGA11500,Campbelltown (C) (NSW)
NSW2664,MINTO HEIGHTS,GAZETTED LOCALITY,2566,NSW,LGA11500,Campbelltown (C) (NSW)
NSW2665,MIRADOR,GAZETTED LOCALITY,2548,NSW,LGA10550,Bega Valley (A)
NSW2666,MIRANDA,GAZETTED LOCALITY,2228,NSW,LGA17150,Sutherland Shire (A)
NSW2667,MIRANNIE,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW2668,MIRRABOOKA,GAZETTED LOCALITY,2264,NSW,LGA14650,Lake Macquarie (C)
NSW2669,MIRROOL,GAZETTED LOCALITY,2665,NSW,LGA10800,Bland (A)
NSW2670,MISSABOTTI,GAZETTED LOCALITY,2449,NSW,LGA15700,Nambucca (A)
NSW2671,MITCHELL,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW2672,MITCHELLS FLAT,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW2673,MITCHELLS ISLAND,GAZETTED LOCALITY,2430,NSW,LGA15240,Mid-Coast (A)
NSW2674,MITTAGONG,GAZETTED LOCALITY,2575,NSW,LGA18350,Wingecarribee (A)
NSW2675,MOAMA,GAZETTED LOCALITY,2731,NSW,LGA15520,Murray River (A)
NSW2676,MODANVILLE,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW2677,MOGAREEKA,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW2678,MOGENDOURA,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW2679,MOGGS SWAMP,GAZETTED LOCALITY,2370,NSW,LGA13010,Glen Innes Severn (A)
NSW2680,MOGILLA,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW2681,MOGO,GAZETTED LOCALITY,2536,NSW,LGA12750,Eurobodalla (A)
NSW2682,MOGO,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2683,MOGO CREEK,GAZETTED LOCALITY,2775,NSW,LGA13800,Hawkesbury (C)
NSW2684,MOGOOD,GAZETTED LOCALITY,2538,NSW,LGA16950,Shoalhaven (C)
NSW2685,MOGRANI,GAZETTED LOCALITY,2422,NSW,LGA15240,Mid-Coast (A)
NSW2686,MOGRIGUY,GAZETTED LOCALITY,2830,NSW,LGA18230,Western Plains Regional (A)
NSW2687,MOLE RIVER,GAZETTED LOCALITY,2372,NSW,LGA17400,Tenterfield (A)
NSW2688,MOLEVILLE CREEK,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW2689,MOLLYAN,GAZETTED LOCALITY,2842,NSW,LGA18020,Warrumbungle Shire (A)
NSW2690,MOLLYMOOK,GAZETTED LOCALITY,2539,NSW,LGA16950,Shoalhaven (C)
NSW2691,MOLLYMOOK BEACH,GAZETTED LOCALITY,2539,NSW,LGA16950,Shoalhaven (C)
NSW2692,MOLONG,GAZETTED LOCALITY,2866,NSW,LGA11400,Cabonne (A)
NSW2693,MONA VALE,GAZETTED LOCALITY,2103,NSW,LGA15990,Northern Beaches (A)
NSW2694,MONAK,GAZETTED LOCALITY,2738,NSW,LGA18200,Wentworth (A)
NSW2695,MONALTRIE,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW2696,MONDAYONG,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW2697,MONDROOK,GAZETTED LOCALITY,2430,NSW,LGA15240,Mid-Coast (A)
NSW2698,MONGA,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW2699,MONGARLOWE,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW2700,MONGOGARIE,GAZETTED LOCALITY,2470,NSW,LGA16610,Richmond Valley (A)
NSW2701,MONIA GAP,GAZETTED LOCALITY,2675,NSW,LGA11600,Carrathool (A)
NSW2702,MONIVAE,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2703,MONKERAI,GAZETTED LOCALITY,2415,NSW,LGA15240,Mid-Coast (A)
NSW2704,MONTEAGLE,GAZETTED LOCALITY,2594,NSW,LGA13910,Hilltops (A)
NSW2705,MONTECOLLUM,GAZETTED LOCALITY,2482,NSW,LGA11350,Byron (A)
NSW2706,MONTEFIORES,GAZETTED LOCALITY,2820,NSW,LGA18230,Western Plains Regional (A)
NSW2707,MONTEREY,GAZETTED LOCALITY,2217,NSW,LGA16650,Rockdale (C)
NSW2708,MOOBALL,GAZETTED LOCALITY,2483,NSW,LGA17550,Tweed (A)
NSW2709,MOOBI,GAZETTED LOCALITY,2337,NSW,LGA17620,Upper Hunter Shire (A)
NSW2710,MOOGEM,GAZETTED LOCALITY,2370,NSW,LGA13010,Glen Innes Severn (A)
NSW2711,MOOKERAWA,GAZETTED LOCALITY,2820,NSW,LGA18230,Western Plains Regional (A)
NSW2712,MOOKIMA WYBRA,GAZETTED LOCALITY,2469,NSW,LGA11730,Clarence Valley (A)
NSW2713,MOOLARBEN,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2714,MOOLLATTOO,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW2715,MOOLPA,GAZETTED LOCALITY,2734,NSW,LGA15520,Murray River (A)
NSW2716,MOOMBOOLDOOL,GAZETTED LOCALITY,2665,NSW,LGA15800,Narrandera (A)
NSW2717,MOONAN BROOK,GAZETTED LOCALITY,2337,NSW,LGA17620,Upper Hunter Shire (A)
NSW2718,MOONAN FLAT,GAZETTED LOCALITY,2337,NSW,LGA17620,Upper Hunter Shire (A)
NSW2719,MOONBAH,GAZETTED LOCALITY,2627,NSW,LGA17040,Snowy Monaro Regional (A)
NSW2720,MOONBI,GAZETTED LOCALITY,2353,NSW,LGA17310,Tamworth Regional (A)
NSW2721,MOONBRIA,GAZETTED LOCALITY,2710,NSW,LGA12730,Edward River (A)
NSW2722,MOONEBA,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW2723,MOONEE,GAZETTED LOCALITY,2259,NSW,LGA14650,Lake Macquarie (C)
NSW2724,MOONEE BEACH,GAZETTED LOCALITY,2450,NSW,LGA11800,Coffs Harbour (C)
NSW2726,MOONEY MOONEY,GAZETTED LOCALITY,2083,NSW,LGA11650,Central Coast (C) (NSW)
NSW2727,MOONEY MOONEY CREEK,GAZETTED LOCALITY,2250,NSW,LGA11650,Central Coast (C) (NSW)
NSW2728,MOONPAR,GAZETTED LOCALITY,2453,NSW,LGA11730,Clarence Valley (A)
NSW2729,MOORAL CREEK,GAZETTED LOCALITY,2429,NSW,LGA15240,Mid-Coast (A)
NSW5054,MOORARA,GAZETTED LOCALITY,2648,NSW,LGA18200,Wentworth (A)
NSW2730,MOORBEL,GAZETTED LOCALITY,2804,NSW,LGA11400,Cabonne (A)
NSW2731,MOORE CREEK,GAZETTED LOCALITY,2340,NSW,LGA17310,Tamworth Regional (A)
NSW2732,MOORE PARK,GAZETTED LOCALITY,2021,NSW,LGA17200,Sydney (C)
NSW2733,MOOREBANK,GAZETTED LOCALITY,2170,NSW,LGA14900,Liverpool (C)
NSW2734,MOORILDA,GAZETTED LOCALITY,2795,NSW,LGA10850,Blayney (A)
NSW2735,MOORLAND,GAZETTED LOCALITY,2443,NSW,LGA15240,Mid-Coast (A)
NSW2736,MOORONG,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW2737,MOORWATHA,GAZETTED LOCALITY,2640,NSW,LGA13340,Greater Hume Shire (A)
NSW2738,MOPARRABAH,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW2739,MOPPY,GAZETTED LOCALITY,2422,NSW,LGA15240,Mid-Coast (A)
NSW2740,MORAGO,GAZETTED LOCALITY,2710,NSW,LGA12730,Edward River (A)
NSW2741,MORANGARELL,GAZETTED LOCALITY,2666,NSW,LGA13910,Hilltops (A)
NSW2742,MORANS CROSSING,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW2743,MOREE,GAZETTED LOCALITY,2400,NSW,LGA15300,Moree Plains (A)
NSW2744,MORISSET,GAZETTED LOCALITY,2264,NSW,LGA14650,Lake Macquarie (C)
NSW2745,MORISSET PARK,GAZETTED LOCALITY,2264,NSW,LGA14650,Lake Macquarie (C)
NSW2746,MORNING BAY,GAZETTED LOCALITY,2105,NSW,LGA15990,Northern Beaches (A)
NSW2747,MORORO,GAZETTED LOCALITY,2469,NSW,LGA11730,Clarence Valley (A)
NSW2748,MORPETH,GAZETTED LOCALITY,2321,NSW,LGA15050,Maitland (C)
NSW2749,MORTDALE,GAZETTED LOCALITY,2223,NSW,LGA12930,Georges River (A)
NSW2750,MORTLAKE,GAZETTED LOCALITY,2137,NSW,LGA11520,Canada Bay (A)
NSW2751,MORTON,GAZETTED LOCALITY,2538,NSW,LGA16950,Shoalhaven (C)
NSW2752,MORTONS CREEK,GAZETTED LOCALITY,2446,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW2753,MORTS ESTATE,GAZETTED LOCALITY,2790,NSW,LGA14870,Lithgow (C)
NSW2755,MORUNDAH,GAZETTED LOCALITY,2700,NSW,LGA12870,Federation (A)
NSW2756,MORUYA,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW2757,MORUYA HEADS,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW2758,MORVEN,GAZETTED LOCALITY,2370,NSW,LGA13010,Glen Innes Severn (A)
NSW2759,MORVEN,GAZETTED LOCALITY,2660,NSW,LGA13340,Greater Hume Shire (A)
NSW2760,MOSMAN,GAZETTED LOCALITY,2088,NSW,LGA15350,Mosman (A)
NSW2761,MOSS VALE,GAZETTED LOCALITY,2577,NSW,LGA18350,Wingecarribee (A)
NSW2762,MOSSGIEL,GAZETTED LOCALITY,2878,NSW,LGA11600,Carrathool (A)
NSW2763,MOSSY POINT,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW2764,MOTO,GAZETTED LOCALITY,2426,NSW,LGA15240,Mid-Coast (A)
NSW2765,MOULAMEIN,GAZETTED LOCALITY,2733,NSW,LGA15520,Murray River (A)
NSW2766,MOUNT ADRAH,GAZETTED LOCALITY,2729,NSW,LGA13510,Gundagai (A)
NSW2767,MOUNT ANNAN,GAZETTED LOCALITY,2567,NSW,LGA11450,Camden (A)
NSW2768,MOUNT AQUILA,GAZETTED LOCALITY,2820,NSW,LGA18230,Western Plains Regional (A)
NSW2769,MOUNT ARTHUR,GAZETTED LOCALITY,2820,NSW,LGA18230,Western Plains Regional (A)
NSW2770,MOUNT AUSTIN,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW2771,MOUNT BURRELL,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW2772,MOUNT COLAH,GAZETTED LOCALITY,2079,NSW,LGA14000,Hornsby (A)
NSW2773,MOUNT COLLINS,GAZETTED LOCALITY,2794,NSW,LGA13910,Hilltops (A)
NSW2774,MOUNT COOPER,GAZETTED LOCALITY,2631,NSW,LGA17040,Snowy Monaro Regional (A)
NSW2775,MOUNT DARRAGH,GAZETTED LOCALITY,2632,NSW,LGA10550,Bega Valley (A)
NSW2776,MOUNT DAVID,GAZETTED LOCALITY,2795,NSW,LGA16100,Oberon (A)
NSW2777,MOUNT DEE,GAZETTED LOCALITY,2320,NSW,LGA15050,Maitland (C)
NSW2778,MOUNT DRUITT,GAZETTED LOCALITY,2770,NSW,LGA10750,Blacktown (C)
NSW2779,MOUNT ELLIOT,GAZETTED LOCALITY,2250,NSW,LGA11650,Central Coast (C) (NSW)
NSW2780,MOUNT FAIRY,GAZETTED LOCALITY,2580,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW2781,MOUNT FOSTER,GAZETTED LOCALITY,2824,NSW,LGA17950,Warren (A)
NSW2782,MOUNT FROME,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2783,MOUNT GEORGE,GAZETTED LOCALITY,2424,NSW,LGA15240,Mid-Coast (A)
NSW2784,MOUNT HARRIS,GAZETTED LOCALITY,2824,NSW,LGA17950,Warren (A)
NSW2785,MOUNT HOPE,GAZETTED LOCALITY,2877,NSW,LGA11750,Cobar (A)
NSW2786,MOUNT HOREB,GAZETTED LOCALITY,2729,NSW,LGA17080,Snowy Valleys (A)
NSW2787,MOUNT HUNTER,GAZETTED LOCALITY,2570,NSW,LGA18400,Wollondilly (A)
NSW2788,MOUNT HUTTON,GAZETTED LOCALITY,2290,NSW,LGA14650,Lake Macquarie (C)
NSW2789,MOUNT IRVINE,GAZETTED LOCALITY,2786,NSW,LGA10900,Blue Mountains (C)
NSW2790,MOUNT KEIRA,GAZETTED LOCALITY,2500,NSW,LGA18450,Wollongong (C)
NSW2791,MOUNT KEMBLA,GAZETTED LOCALITY,2526,NSW,LGA18450,Wollongong (C)
NSW2792,MOUNT KINGIMAN,GAZETTED LOCALITY,2539,NSW,LGA16950,Shoalhaven (C)
NSW2793,MOUNT KNOWLES,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2794,MOUNT KURING-GAI,GAZETTED LOCALITY,2080,NSW,LGA14000,Hornsby (A)
NSW2795,MOUNT LAMBIE,GAZETTED LOCALITY,2790,NSW,LGA14870,Lithgow (C)
NSW2796,MOUNT LEWIS,GAZETTED LOCALITY,2190,NSW,LGA11570,Canterbury-Bankstown (A)
NSW2797,MOUNT LINDSEY,GAZETTED LOCALITY,2575,NSW,LGA18350,Wingecarribee (A)
NSW2799,MOUNT MARSDEN,GAZETTED LOCALITY,2849,NSW,LGA14870,Lithgow (C)
NSW2800,MOUNT MARSH,GAZETTED LOCALITY,2469,NSW,LGA16610,Richmond Valley (A)
NSW2801,MOUNT MITCHELL,GAZETTED LOCALITY,2365,NSW,LGA13010,Glen Innes Severn (A)
NSW2802,MOUNT MURRAY,GAZETTED LOCALITY,2577,NSW,LGA18350,Wingecarribee (A)
NSW2803,MOUNT OLIVE,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW2804,MOUNT OLIVE,GAZETTED LOCALITY,2787,NSW,LGA16100,Oberon (A)
NSW2805,MOUNT OUSLEY,GAZETTED LOCALITY,2519,NSW,LGA18450,Wollongong (C)
NSW2806,MOUNT PANORAMA,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW2807,MOUNT PLEASANT,GAZETTED LOCALITY,2519,NSW,LGA18450,Wollongong (C)
NSW2808,MOUNT PRITCHARD,GAZETTED LOCALITY,2170,NSW,LGA12850,Fairfield (C)
NSW2809,MOUNT RANKIN,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW2810,MOUNT RIVERS,GAZETTED LOCALITY,2311,NSW,LGA12700,Dungog (A)
NSW2811,MOUNT RIVERVIEW,GAZETTED LOCALITY,2774,NSW,LGA10900,Blue Mountains (C)
NSW2812,MOUNT ROYAL,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW2813,MOUNT RUSSELL,GAZETTED LOCALITY,2360,NSW,LGA14200,Inverell (A)
NSW2814,MOUNT SAINT THOMAS,GAZETTED LOCALITY,2500,NSW,LGA18450,Wollongong (C)
NSW2815,MOUNT SEAVIEW,GAZETTED LOCALITY,2446,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW2816,MOUNT TENANDRA,GAZETTED LOCALITY,2828,NSW,LGA12150,Coonamble (A)
NSW2817,MOUNT THORLEY,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW2818,MOUNT TOMAH,GAZETTED LOCALITY,2758,NSW,LGA10900,Blue Mountains (C)
NSW2819,MOUNT VERNON,GAZETTED LOCALITY,2178,NSW,LGA16350,Penrith (C)
NSW2820,MOUNT VICTORIA,GAZETTED LOCALITY,2786,NSW,LGA10900,Blue Mountains (C)
NSW2821,MOUNT VIEW,GAZETTED LOCALITY,2325,NSW,LGA11720,Cessnock (C)
NSW2823,MOUNT VINCENT,GAZETTED LOCALITY,2323,NSW,LGA11720,Cessnock (C)
NSW2824,MOUNT WARNING,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW2825,MOUNT WARRIGAL,GAZETTED LOCALITY,2528,NSW,LGA16900,Shellharbour (C)
NSW2826,MOUNT WERONG,GAZETTED LOCALITY,2787,NSW,LGA17640,Upper Lachlan Shire (A)
NSW2827,MOUNT WHITE,GAZETTED LOCALITY,2250,NSW,LGA11650,Central Coast (C) (NSW)
NSW2828,MOUNT WILSON,GAZETTED LOCALITY,2786,NSW,LGA10900,Blue Mountains (C)
NSW2830,MOUNTAIN CREEK,GAZETTED LOCALITY,2644,NSW,LGA13340,Greater Hume Shire (A)
NSW2831,MOUNTAIN LAGOON,GAZETTED LOCALITY,2758,NSW,LGA13800,Hawkesbury (C)
NSW2832,MOUNTAIN TOP,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW2833,MOUNTAIN VIEW,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW5059,MOURQUONG,GAZETTED LOCALITY,2739,NSW,LGA18200,Wentworth (A)
NSW2834,MOWBRAY PARK,GAZETTED LOCALITY,2571,NSW,LGA18400,Wollondilly (A)
NSW2835,MOZART,GAZETTED LOCALITY,2787,NSW,LGA16100,Oberon (A)
NSW2836,MUDGEE,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2838,MULBRING,GAZETTED LOCALITY,2323,NSW,LGA11720,Cessnock (C)
NSW2839,MULGOA,GAZETTED LOCALITY,2745,NSW,LGA16350,Penrith (C)
NSW2840,MULGRAVE,GAZETTED LOCALITY,2756,NSW,LGA13800,Hawkesbury (C)
NSW2841,MULGUTHRIE,GAZETTED LOCALITY,2877,NSW,LGA12900,Forbes (A)
NSW2842,MULI MULI,GAZETTED LOCALITY,2476,NSW,LGA14550,Kyogle (A)
NSW2843,MULLA,GAZETTED LOCALITY,2825,NSW,LGA10950,Bogan (A)
NSW2844,MULLA CREEK,GAZETTED LOCALITY,2352,NSW,LGA17310,Tamworth Regional (A)
NSW2845,MULLALEY,GAZETTED LOCALITY,2379,NSW,LGA13550,Gunnedah (A)
NSW2846,MULLAMUDDY,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2847,MULLAWAY,GAZETTED LOCALITY,2456,NSW,LGA11800,Coffs Harbour (C)
NSW2848,MULLENGANDRA,GAZETTED LOCALITY,2644,NSW,LGA13340,Greater Hume Shire (A)
NSW2849,MULLENGUDGERY,GAZETTED LOCALITY,2825,NSW,LGA17950,Warren (A)
NSW2850,MULLION,GAZETTED LOCALITY,2582,NSW,LGA18710,Yass Valley (A)
NSW2851,MULLION CREEK,GAZETTED LOCALITY,2800,NSW,LGA11400,Cabonne (A)
NSW2852,MULLOON,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW2853,MULLUMBIMBY,GAZETTED LOCALITY,2482,NSW,LGA11350,Byron (A)
NSW2854,MULLUMBIMBY CREEK,GAZETTED LOCALITY,2482,NSW,LGA11350,Byron (A)
NSW2855,MULWALA,GAZETTED LOCALITY,2647,NSW,LGA12870,Federation (A)
NSW2856,MULYANDRY,GAZETTED LOCALITY,2871,NSW,LGA12900,Forbes (A)
NSW2857,MUMBIL,GAZETTED LOCALITY,2820,NSW,LGA18230,Western Plains Regional (A)
NSW2858,MUMBLEBONE PLAIN,GAZETTED LOCALITY,2824,NSW,LGA17950,Warren (A)
NSW2859,MUMBULLA MOUNTAIN,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW2860,MUMMEL,GAZETTED LOCALITY,2580,NSW,LGA13310,Goulburn Mulwaree (A)
NSW2861,MUMMULGUM,GAZETTED LOCALITY,2469,NSW,LGA14550,Kyogle (A)
NSW2862,MUNDAMIA,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW2863,MUNDARLO,GAZETTED LOCALITY,2729,NSW,LGA13510,Gundagai (A)
NSW2864,MUNDEROO,GAZETTED LOCALITY,2653,NSW,LGA17080,Snowy Valleys (A)
NSW2865,MUNDONGO,GAZETTED LOCALITY,2720,NSW,LGA17080,Snowy Valleys (A)
NSW2866,MUNGAY CREEK,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW2867,MUNGHORN,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW2868,MUNGINDI,GAZETTED LOCALITY,2406,NSW,LGA15300,Moree Plains (A)
NSW2869,MUNGO,GAZETTED LOCALITY,2715,NSW,LGA10300,Balranald (A)
NSW2870,MUNGO BRUSH,GAZETTED LOCALITY,2423,NSW,LGA15240,Mid-Coast (A)
NSW2871,MUNNI,GAZETTED LOCALITY,2420,NSW,LGA12700,Dungog (A)
NSW2872,MUNYABLA,GAZETTED LOCALITY,2658,NSW,LGA14950,Lockhart (A)
NSW2873,MURGA,GAZETTED LOCALITY,2864,NSW,LGA11400,Cabonne (A)
NSW2874,MURRAH,GAZETTED LOCALITY,2546,NSW,LGA10550,Bega Valley (A)
NSW2875,MURRAMI,GAZETTED LOCALITY,2705,NSW,LGA14750,Leeton (A)
NSW2876,MURRAWOMBIE,GAZETTED LOCALITY,2825,NSW,LGA10950,Bogan (A)
NSW2877,MURRAY DOWNS,GAZETTED LOCALITY,2734,NSW,LGA15520,Murray River (A)
NSW2878,MURRAY GORGE,GAZETTED LOCALITY,2642,NSW,LGA17080,Snowy Valleys (A)
NSW2879,MURRAYS BEACH,GAZETTED LOCALITY,2281,NSW,LGA14650,Lake Macquarie (C)
NSW5111,MURRAYS RUN,GAZETTED LOCALITY,2325,NSW,LGA11720,Cessnock (C)
NSW2880,MURRENGENBURG,GAZETTED LOCALITY,2622,NSW,LGA12750,Eurobodalla (A)
NSW2881,MURRIN BRIDGE,GAZETTED LOCALITY,2672,NSW,LGA11750,Cobar (A)
NSW2882,MURRINGO,GAZETTED LOCALITY,2586,NSW,LGA13910,Hilltops (A)
NSW2883,MURRULEBALE,GAZETTED LOCALITY,2652,NSW,LGA12000,Coolamon (A)
NSW2884,MURRUMBATEMAN,GAZETTED LOCALITY,2582,NSW,LGA18710,Yass Valley (A)
NSW2886,MURRUMBO,GAZETTED LOCALITY,2849,NSW,LGA15270,Mid-Western Regional (A)
NSW2887,MURRUMBUCCA,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW2888,MURRUMBURRAH,GAZETTED LOCALITY,2587,NSW,LGA13910,Hilltops (A)
NSW2889,MURRURUNDI,GAZETTED LOCALITY,2338,NSW,LGA17620,Upper Hunter Shire (A)
NSW2890,MURULLA,GAZETTED LOCALITY,2337,NSW,LGA17620,Upper Hunter Shire (A)
NSW2891,MURWILLUMBAH,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
